# Configuration automatically generated by WRITE_CONFIG()
connection usb
#connection (actual) usb
device t7
#device (actual) t7
name "LJ2"
serial "470014042"
samplehz 2000.000000
settleus 1.000000
nsample 2000

# Analog Inputs
aichannel 0
ainegative 1
airange 1.000000
airesolution 0
aicalslope 1.000000
aicalzero 0.000000

distream 48

## End Configuration ##
#: Wed Sep 25 14:29:51 2019
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
1.010793e+01	6.553500e+04
